sender,date,subject,source,label
0f3614b005788d33c205c8430677815ddacaef93853a4890bc90fdff2850b349,2007-04-24 07:59:02+08:00,[Mhln] Loan for a low month payment,trec7,1.0
ffc8351aa464b6b14fd12cc7e4aeba3b4964d62efeeea646f9876f13a1c0ba1b,2007-04-24 10:02:19+03:00,Re: Bug#[REFERENCE_NUMBER]: It's not obvious esniper is legal (violation of [ORGANIZATION] ToS),trec7,0.0
1d80130b6b78c7fa87df5e939b9f5c1bb8ce3d312f2d7717a324022b83b02dad,2007-04-24 07:04:26-01:00,Make yourself more attractive to others,trec7,1.0
c3e139bc667bb392dd949fa8f809f6af61ae6e39611a5d0ba6820841464d6fe2,2007-04-24 16:03:40+09:00,[R] Error in clusterApply(): recursive default argument reference,trec7,0.0
0afa01d442cf02e4e1600675520a2c4c5e71649bc99c30a0eeb476f6f4dfe983,2007-04-24 10:06:18+03:00,Re: Request for GR: clarifying the license text licensing /	freeness issue,trec7,0.0
dccce03f470ba57527a0080583494cd901405c1d3028c633172cd024e615adad,2007-04-23 21:08:16-10:00,[PRODUCT] to unicode problem,trec7,0.0
f2d84f6cc1ea9fec312f1145d2481f29ae4e4899d861d5f2dbc383ce07c1191a,2007-04-24 14:13:33+07:00,It marsing on groveton,trec7,1.0
efefedd9f58b780c7def025f097d12819ca44c4f3f25e6d5501c524850899940,2007-04-24 16:13:18+09:00,He in [ADDRESS],trec7,1.0
c819a848fb53319de91153575bd36664061565b52c8f95d258127f0807dd2b74,2007-04-24 09:12:36+02:00,Of so loganton,trec7,1.0
f3327f55aa16cea8f5190e50c3170166432e873d53f2e1e9948482bcd8a74b10,2007-04-24 03:15:20-05:00,[[ORGANIZATION]] Re: loan request.,trec7,1.0
09c93b9f0a425d66958f3fa7b4a371f0bbaa06330c839845711ae2ece686e214,2007-04-24 03:24:28-05:00,Instructions to Copy DVD Movies ,trec7,1.0
4759a34aa8580a035bb4c271147f440b7c690daffd4042fd29e8a2f32b7d33aa,2007-04-24 09:28:26+02:00,In leftward himself carson,trec7,1.0
37514b8c2c97c62e59bb095b280216ed27c390015150827767b8dc32c03f3857,2007-04-24 09:28:30+02:00,on everyone quicken,trec7,1.0
4d7e76110db95218ae3b405c896769d16260a93ff83164a1acace3b13dae1114,2007-04-24 09:29:07+02:00,[R] inner loop problem!?,trec7,0.0
07dce64518860802d4d462ae933529e45b45dc28d2f9dc9ad14b6457bc1468bf,2007-04-24 09:28:36+02:00,Be detain whoever cerium,trec7,1.0
6eb568cf4bdfe58b554d9c812fd8a1443148df3fb2667684c82de291a28cf8b6,2007-04-24 07:32:45+00:00,[R] read.table,trec7,0.0
31a1e48f9f32a7c0396846f4b9afe3b8e2e81b0221326ec03cb7df1ae2c00511,2007-04-24 02:42:55-04:00,account managers vacant position in the [ORGANIZATION] [letter id: [REFERENCE_NUMBER]],trec7,1.0
87cc154288d8a7da6f5c399d93354bfee0473256b0d083e831dadbe6ebd9ce2f,2007-04-24 09:41:27+02:00,Re: Filtering an existing mbox with procmail,trec7,0.0
4bf1e2b88db95a328755c26afcaf7a63feb02e0969f1e262b3c1c4faa45902c6,2007-04-23 11:34:57+03:00,Boost your sexval power now,trec7,1.0
91921e509ffb40c32fba3c5794f54fd0360c28f7ac24f1a9691426499860708b,2007-04-24 07:42:14-03:00,"The more SOFT Viagra you buy, the more you save.",trec7,1.0
80c07d5f075b4f615dea39e0db74aea32cbe8e6047f405bd6e54749564b475a0,2007-04-24 14:45:50+01:00,Are this ardmore,trec7,1.0
6417bc3c29fe90aa401a247c511e9637138ace5a9936ec7ae2b6f67f126ebe4a,2007-04-24 09:46:36+02:00,Re: Filtering an existing mbox with procmail,trec7,0.0
9f2b5e662084787404c566d7171f0ac5e867274a30992d8e04ba6b055a926999,2007-04-24 00:47:54-07:00,Re: svn commit: samba r[REFERENCE_NUMBER] - in branches/SAMBA_3_0/source: . smbd,trec7,0.0
08b80bef15e2ed5825d254f60485cdcaa758ceab7e5763da8b9597d47c08eaa5,2007-04-24 09:34:53+02:00,Re: [R] Changing working directory,trec7,0.0
a21556ea07eab561aaee7494b75cf0066953701846586a57bc506047ab6cace2,2007-04-24 02:50:26-04:00,the company is looking for new employees. all details on a vacancy are enclosed.,trec7,1.0
fda6a4bec29335025ebb5abd96fd81dc8e3c60512bd2a67106a64fb00b24f814,2007-04-24 09:46:44+02:00,her by falconer,trec7,1.0
216da3239ccd7c4e7e360eb34dc0628eaa0aa5d314d3e81d9f1fce1f278aaf69,2007-04-24 03:46:35-04:00,With miniature as kiln,trec7,1.0
7fdf88dbbcec466179ef37756a67143d1b39861ec81acf8da0ba3ef8775fc7da,2007-04-24 11:47:07+04:00,As [NAME] in [ADDRESS],trec7,1.0
2f6f1ba7ded21487d7ff07fc554920c22fea1dc55a40e26e2eae401201d46b4d,2007-04-24 15:50:36+08:00,To no laboratory,trec7,1.0
35beab499839d67720f88e3006d5b73176b4ee7dfe11b586fc0d7aab38b28a15,2007-04-24 07:53:40-02:00,[FINANCIAL_INFO] a pill of [PRODUCT] ([PRODUCT]),trec7,1.0
7d7f40b7d902e131fbd5e5d49e7670236792af381bcba9b9ff5d35a8c11fe698,2007-04-24 07:57:45+00:00,svn commit: samba r[REFERENCE_NUMBER] - in	branches/SAMBA_4_0/source/script/tests: .,trec7,0.0
bfdb84b688153cea1d3af0f37f726e3e715b5edf367e5eb44825d13fc6ec383e,2007-04-24 04:00:26-04:00,super calidad final,trec7,1.0
a4c91276a1ed26a9635aa6fc9c681270db89912a42450d17ecaea6bb6dc67c81,2007-04-24 11:01:41+03:00,In keasbey to carona,trec7,1.0
e7061a7134154155e395b72a4ca2f45f178e82c29a6a046f2332eb1edf867542,2007-04-24 10:01:13+02:00,Detect Vista symlinks with libsmbclient,trec7,0.0
ce70e490717de96187abaef79efaaad01939067bdcb157fcc498f9665b2993ee,2007-04-24 10:00:45+02:00,[[PRODUCT]]e: [[[PRODUCT]]] [PRODUCT] excel-file#caveat [PRODUCT],trec7,0.0
f01bbe4b4241751500f303a6cd562ee2bb1c85dc0d8f8b0cc4b188ad7029e62e,2007-04-24 16:06:17+08:00,Re: iso-8859-1 to unicode problem,trec7,0.0
64af8d84f3b39e63122e1044b63bef4720d4b17de2fceaf6a8afe0f3a901849a,2007-04-25 17:05:08+09:00,In nettie or charlevoix,trec7,1.0
69170076a4b63cc89a98fdca8431ba74622028f3aaf0e792606c69338a407e95,2007-04-24 14:58:49+07:00,so on chappells,trec7,1.0
be831e9e393801a09e05ee87bc56f92152cbee65db21526e42881a210a3340fa,2007-04-24 04:10:35-03:00,I glenfield an hihat,trec7,1.0
76a63575157b21936e57324a492ad649c3ae85a575343b37949b7770b5099d4d,2007-04-24 10:11:29+02:00,Re: Debian para HP Pavilion dv2135,trec7,0.0
4c974139180df90443f341f584f479524391498a5cfd321c17dda3ca2d7643f0,2007-04-24 11:03:41+03:00,Louers package at discount pri-ce,trec7,1.0
4d7e76110db95218ae3b405c896769d16260a93ff83164a1acace3b13dae1114,2007-04-24 10:13:41+02:00,Re: [R] inner loop problem!?,trec7,0.0
f85ad1bd690325523d9c4fa0f8e223a33574217e18d04e2a24852e36d1b48f4f,2007-04-24 17:09:25+09:00,At is norlina,trec7,1.0
8e6326adca550dd74ade00362bb3f30408a5df4b43dddb256ff8a1943de26522,2007-04-24 17:12:19+09:00,do chaseley on [ADDRESS],trec7,1.0
11ff06e38fa4e25304884485d9f0c2d2c63becfa83f56b1f5df203efbb23cb0d,2007-04-24 12:16:23+04:00,Price for ViaGRa is reduced for 75%!!!,trec7,1.0
0f6e83a600b967a4b3db14f2f14513190916ddc16dd0315bf6b041387fbcfe85,2007-04-24 12:16:23+04:00,Extend your enjoyment with [PRODUCT]!,trec7,1.0
3286dbf5012aca84a365fecf5d1ec8884394c55dfa0369f94d45f497aa038b47,2007-04-24 09:12:38+01:00,Re: [R] high resolution plot tick problems,trec7,0.0
e21efa2f39fab5b9b37a1658e4bdaaba2780361d4dd327733696c319061f75d6,2007-04-24 18:13:56+10:00,Re: Request for GR: clarifying the license text licensing / freeness issue,trec7,0.0
f0c7b343aad8c463bfba0180cbacc15d0d1111bc9611a8f7d8de2b320f869c4a,2007-04-24 11:16:57+02:00,Great assortment of cheap branded med$,trec7,1.0
3d292e3c6bb28041641aa819f1edef3bca5c2f25e2af8c5fd4cd14c1807b6783,2007-04-24 03:15:46-06:00,on is detract,trec7,1.0
5894a7a4d3e97e2b72b8987f65761b51c9b4a9f2f2db86529e9a5526a3f5c17b,2007-04-24 17:15:35+09:00,his galesburg till fernwood,trec7,1.0
ff185141b9e957a0cdb1f5e43060a714b68ccfe28fee8f8373f303b9f911daa8,2007-04-24 17:15:45+09:00,by none annandale,trec7,1.0
2fb4aec5f47164eca14339cd591b8661e62c53e4ca51f011c9ab6ace587d0a03,2007-04-24 11:16:29+03:00,was whom barneston,trec7,1.0
471be40a69e372cd19a7b84698a5f6e69b6d2d20b931fdf62fa33161b4cbc89d,2007-04-24 11:16:34+03:00,Is byars no hueysville,trec7,1.0
25eab75a0d2ae8c5868b835f04c5b34e5667d03a137ef272b39f82f79e6be7ff,2007-04-24 11:16:42+03:00,As lufkin because charmco,trec7,1.0
6ff83f66b9788220dcf52f0e6f6572054a990eba625e2ad999a954ee348fbc30,2006-09-11 16:20:49+08:00,it twombly by cottonseed,trec7,1.0
8e76c2a9d3bc92d3514db364e07517c119668932ae5189953ad6a9cef199bcf1,2007-04-24 10:04:58+02:00,Re: Request for GR: clarifying the license text licensing / freeness issue,trec7,0.0
4a3133df0ebcfe19a63b6ae8fd4cac0d992ba367eb5582ddc846f187fbca1029,2007-04-24 08:21:41+05:20,great news,trec7,1.0
edb8bc8a55cbf4733be5e04398251e617f0a5370d358d4117438b7d11aeab40e,2007-04-24 10:25:23+02:00,matureof,trec7,1.0
1a1a28ac902488a38aaf333b82f40c8fbf0616343f54e341d4cbbcf2be0a5444,2007-04-24 16:26:17+08:00,Of midwestern at collegial,trec7,1.0
8f4e2ba3de8f7e6e0b5bd014ae9db0988e10d7c0b49701fe3135a38d4cdec85a,2007-04-24 16:26:23+08:00,Is middleweight and vogel,trec7,1.0
c3e7dbb8cc7808a1cd0de7b4a2a641984a11a8976248b90b21217eb96f41b78f,2007-04-24 16:26:31+08:00,But request between void,trec7,1.0
18f1cae74c7236360d5611f01b1c8e4a57d67ae71f78e1ee313f6de41683eeed,2007-04-24 17:26:35+09:00,her because salami,trec7,1.0
4bb12cff7a37e200e902ef3f0ac825fafe6f21878e89c3f41f5d3c9bad6ff7fd,2007-04-24 05:30:50-03:00,Or a saleslady,trec7,1.0
15c18d9a864d13f0ec20328d0e96bb1b17935ae2c648bed0b747ccc18a25dc2b,2007-04-24 01:31:10-07:00,Are nowise my setback,trec7,1.0
f44627a144fb8ef889cfc5e80538ded6b839740058cba42bac3bc8db1897a84a,2007-04-24 01:31:19-07:00,Be pyroxene itself barclay,trec7,1.0
d62ec096e4ce24510027f717b2cdd12ab4fe43eefd8ea943fac65722a5ac963f,2007-04-24 01:31:37-07:00,Are discrete this bausch,trec7,1.0
88f037466cefc5d23801909803523ec95974e85df13018d9fb459998d81fe640,2007-04-24 10:33:15+02:00,And it committee,trec7,1.0
d40e5df696d05abb807a95bc7eb3fefb028e9bc71fda0b9d15ff135676ea5b8b,2007-04-24 10:33:19+02:00,Or this lysander,trec7,1.0
a5c94b42b2f2538a245a5c8fc6d34c318036a9afe78cb872943bf347d8ffc518,2007-04-24 10:34:44+02:00,Re: [R] read.table,trec7,0.0
3907bc3b412acb9c054ed84ac7b594b367a3ff84031a2f58c02582db2bec8507,2007-04-24 10:27:14+02:00,Re: Debian para HP Pavilion dv2135,trec7,0.0
37973b1deca0cd4d48f91f42d0e587768cd4ec0ed18353222b19c6c1ada9ffac,2007-04-24 10:45:41+02:00,[[[PRODUCT]]] [PRODUCT] [PRODUCT],trec7,0.0
523fefbacb22c14e12b6e25d5d96417b0491f3147d171d5fd463dd2c60b12ef2,2007-04-24 10:45:53+02:00,employers insured,trec7,1.0
15186be14e9f3c143d658c808c389ec293788181580185a7c34623a2854d08e8,2007-04-24 08:50:10-05:20,Best way to cure yourself,trec7,1.0
27fa848f28f618895d39c6a56f5cd77f98e32b3a67e161b9bdf1dc762d36e0e3,2007-04-24 01:53:14-08:00,"Best Price, [PRODUCT]Xana[PRODUCT]\\/aliun, A-Z  pills, ship all countries eogzf",trec7,1.0
6788563011df2e6bd07e578fe73de186dab7e83ebd820c4f239ec7fc3a88eefe,2007-04-24 09:53:13+05:20,re:Can't afford medications you need?,trec7,1.0
44dd67198826848b6994b3f31304af8673082dbf80c49139e06de8516ec74a27,2007-04-24 07:54:38-01:00,[PRODUCT] [PRODUCT] desde su casa,trec7,1.0
9f10e75402ab91da80d1278985b8850d4fa1a38c32979c742509272e402362a6,2007-04-24 04:01:29-04:00,[ORGANIZATION] customer service: alert - online client form released! (mess_id: [REFERENCE_NUMBER]),trec7,1.0
ec5420c09e3b48f99d064fd932d1251c6b7bad986f51b1b28682a6fe8328a09d,2007-04-24 09:00:31-01:00,The economy on drugs you are in need is available up to 70% with us!,trec7,1.0
c44349e8fe3f75a7687587d687323c2e6cfb5ad1b5c0fb7fdb34752e506b3e37,2007-04-24 09:50:01+01:00,Today's [PRODUCT] Forecast for [ADDRESS],trec7,0.0
1d8c95c545a28315d803f35862a531789e9d9960db6d09daebd9daa8be0d13db,2007-04-24 18:02:59+09:00,[NAME],trec7,1.0
f8ab0bb0c6dac6ef67515839c2454d9e4b100e199454dba084919ba33f1f5e49,2004-01-23 17:59:14+09:00,in my cascilla,trec7,1.0
68cf9f0a642a0f1d814ecaec6814e24f724cb109e60bed054d86caaba7b1ab12,2004-01-23 17:59:23+09:00,But no melvindale,trec7,1.0
060328be5ff1e5c2f08dba54e1195ed706ec199660184540b67b8add70f5cf57,2004-01-23 17:58:47+09:00,A go coden,trec7,1.0
eb53d5884e87ce9c83875139cabf3e77c801374114a01382f8d3fed4a64e307c,2007-04-24 12:01:51+03:00,Be previous myself kapok,trec7,1.0
e5ed41c392967f0a678371e55a132d58b9911d063cb9fdfaa8d057f98528bb04,2007-04-24 11:05:03+02:00,OS copying gives,trec7,1.0
b1fae4fc35edae85f142ba35bb2aa875505f1c4b67d386d8874249ca472c330d,2007-04-24 10:53:42+02:00,[PRODUCT] knows what a real man needs.,trec7,1.0
87971ac2542911885bc572f1a56f358d0fca7404ef63de15f9e7656112c7c6f6,2007-04-24 12:02:45+03:00,advanced,trec7,1.0
b8005932f39a901ccc966ed9d07636610ea1bfaa0c9e06fa637a92a79ca93614,2007-04-24 11:04:32+02:00,LogoR,trec7,1.0
89568e896747a850917441829685424681d2b018c62064ed92cb7e8bec1b206b,2007-04-24 11:04:51+02:00,[R] Question about [PRODUCT],trec7,0.0
a74aebf22b5017827fa6c931d3d5c906dfa9dd6d8410b58c19c4c2968387f46b,2007-04-24 09:10:45+00:00,svn commit: samba r[REFERENCE_NUMBER] - in	branches/SAMBA_4_0/webapps/swat/source/class/swat/module/netmgr: .,trec7,0.0
b8a948ec10d6b93b362305a8a6cbecaa250ef0baf8af030309b4728c5ecd386d,2007-04-24 07:00:00+00:00,circumspect: Dictionary.com Word of the Day,trec7,0.0
4ea8f71894fb7a564ec86669fd1c65c6a1459050735af5fa51b8da65f7b5b817,2007-04-24 05:15:18-04:00,in whichever kidron,trec7,1.0
2d96b63e1107a6c3193ee230f1b601441c117d5e91cbd5594c7c5199a3931ecc,2004-04-24 17:19:49+08:00,To pond my public,trec7,1.0
6ceee03cd003755c5a0029d20ba82283e46104fb795fc049c3cec5cc378d8009,2007-04-24 11:17:24+02:00,He macclesfield so abbyville,trec7,1.0
c4cb4410365da5d04c7a4677a8df36f83d1d4a3f2e91d25bec3945221518edeb,2007-04-24 19:18:53+10:00,In everybody those implicant,trec7,1.0
37973b1deca0cd4d48f91f42d0e587768cd4ec0ed18353222b19c6c1ada9ffac,2007-04-24 11:18:36+02:00,Re: [R] information extraction,trec7,0.0
5f8bf23b4fe57723fa46f93857c62f018bed06d7c067f38fadefceed219fdd49,2007-04-24 05:22:36-04:00,Top online criminal justice universities,trec7,1.0
0b663ca1c248278992ffb369767701b526c77d995ede32b0a18273dd564d7b54,2007-04-24 13:26:53+04:00,[Mhln] [NAME],trec7,1.0
fe71c9bcbd9707a8296b6001dd944b0d5101e04c51b1117f4351b84e75ea0336,2007-04-24 11:35:51+02:00,[PRODUCT] Reference SIP,trec7,1.0
e1840fefd0a084dc22ab741e0734e805b1f9c58df1b67be330ce0ed5f472ad8c,2007-04-24 10:28:06+02:00,[R] [R-pkgs] new version of [PRODUCT],trec7,0.0
c7529b4c1838e38e121d2e05b3af2e491f120db70c0e49c76d632e3ae54b8dc7,2007-04-24 05:30:00-05:00,Test and Keep a Hi Definition TV! - subject to selection,trec7,1.0
ccc89f59b74fd3adb79b927898aded01342105fffde98e4e2b3f6d8dbf223181,2007-04-24 10:17:22+01:00,Re: Bug#420686: It's not obvious esniper is legal (violation of eBay ToS),trec7,0.0
87f964650a4c5cd927e13f402a98dc8f562e450b6d743998fe00bc0afb179937,2007-04-25 09:35:38+02:20,good information,trec7,1.0
a74aebf22b5017827fa6c931d3d5c906dfa9dd6d8410b58c19c4c2968387f46b,2007-04-24 09:35:56+00:00,svn commit: samba r[REFERENCE_NUMBER] - in	branches/SAMBA_4_0/webapps/swat/source/class/swat/module:	ldbbrowse netmgr,trec7,0.0
9d3682aaeea24b7f58c5affe759bc20fd28c4e2e136347d902007fdf78b33b1d,2007-04-24 09:37:09-01:20,good notice,trec7,1.0
13b4149db6b5a005045f159cdcb4f09bee6acb61998d5f5666d19cd69429fb1d,2007-04-24 11:37:08+02:00,[PRODUCT],trec7,1.0
2184d57c9edd9b527ed390075880ff7caaa405e90614c430b49d0cde0a639d0b,2007-04-24 10:26:03+00:00,Here's another message from [NAME]:),trec7,1.0
04641fb660b6ebbdc79d2cd0dac04e04d2b346a648b160c1597b97b3442a6e6f,2007-04-24 10:38:54+01:00,Re: Confusion about license wording,trec7,0.0
d8da01c29a13c4c68f6bc56a679c9c36ac6d75a997eec6e3ac776a54bcc58ae2,2007-04-24 18:39:35+09:00,Avoid enhancement pills,trec7,1.0
b66110eca243d25b1f5a3ad79e26c02cab4bebdefa074805c5cd641ece697482,2007-04-24 12:37:56+03:00,[PRODUCT] sells like hot cakes.,trec7,1.0
a7894bb6bae3a8f8d865555a1d528f15ae03476a8d7eeec2816b62d4d554cab1,2007-04-24 09:43:18+00:00,[R] statistical modelling skill,trec7,0.0
0f06c7115c08812baf558e3e823cc4ababdf20c0f216c831479cb6e542579234,2007-04-24 08:42:42-02:20,perfect advertisement,trec7,1.0
ffc8351aa464b6b14fd12cc7e4aeba3b4964d62efeeea646f9876f13a1c0ba1b,2007-04-24 12:43:21+03:00,Re: Bug#420686: It's not obvious esniper is legal (violation of [ORGANIZATION] ToS),trec7,0.0
8194413d074e7a8cdd689781540e60bcd8d1f3650579bf2ec6e882f48c02d906,2007-04-24 12:47:56-09:00,New1 Mlcrosoft+[PRODUCT]+More for under 19$A,trec7,1.0
b9a2561ba368e0dd5f6a1589a3f88999b146a8d2cefa53ac3b889ff56ea8403e,2007-04-24 04:52:09-04:00,wed like to offer you the vacant position in our company [letter id: [REFERENCE_NUMBER]],trec7,1.0
6eb568cf4bdfe58b554d9c812fd8a1443148df3fb2667684c82de291a28cf8b6,2007-04-24 09:48:48+00:00,[R] (no subject),trec7,0.0
25561f7ea10f9a2b746d790fb2012e51b6ba83f7d5152d69c3f3db680c4b6441,2007-04-24 09:50:39-08:00,Fwd: Pharmacy bulletin,trec7,1.0
d077aa5dc9930ae8110e1a68eced8bd85bf7e2ae3a0ab00b403ac9b868251e04,2007-04-24 09:51:30-04:20,Looking for medications?,trec7,1.0
51b7b8188ef20d2979bc5cd04e7ede0b882be078e772f33d796ddb11ed3a7a2e,2007-04-24 09:51:32-04:20,"re:Best rates on medication, shipping worldwide",trec7,1.0
f4b4dd6722d3ac4686f7a15e1b7a8226cfe33f80419e9221bfa642f3f07ee210,2007-04-24 18:51:43+09:00,"This one is set, to rise!",trec7,1.0
850b95c570359f6c8d7d81e18c4f86c91d7368fa80943b8d7cffbee257297401,2007-04-24 12:00:03+02:00,"[ORGANIZATION] Digest, Vol 7, Issue 98",trec7,0.0
58298c72a9f0dbf46f6796d60347676be5a83fc0ab6cd0112b29babd90cd005b,2007-04-24 10:06:50-01:20,Visit our new online pharmacy store and save up to 80%,trec7,1.0
4139f2de78cd030499f44eaf37fa0f28d4a443557d294b6609d6b053a790f2ee,2007-04-24 12:10:59+02:00,cortos sexo,trec7,1.0
f8f9c1ce22a0bea1c4f699f1f753dc64beb33fc3a8bc825de06fe35f13da66f2,2007-04-24 10:11:34-01:20,good announcement,trec7,1.0
5f7e0ca5eb3a235e7dbb8195dd3306655f84881f6a76843c8a7c29d53e37d7c7,2007-04-24 12:11:00+02:00,[R] Odp:  (no subject),trec7,0.0
ac84c4c1c56b9cc7637ba5326db6f62fa4f17c11f2c31e0e0258068cb86d7ef2,2007-04-24 13:09:02+03:00,Save up to 70% on [PRODUCT] [PRODUCT] tab$,trec7,1.0
47b232803300cb44c619c3535bde3c8a54e73c0afdc7a6b5061dd9bd72318eb3,2007-04-24 19:18:12+09:00,Jermaine,trec7,1.0
71f8f1e7120b78c31d034f8fc6a45e2bd148e0607290982068e305a2d784c4ca,2007-04-24 03:18:29-07:00,Displaying contents shares on [ORGANIZATION]3,trec7,0.0
3e491554f50ef424a9899e4e6ec46ac0b1ea0835cda103e24fa2b6a341224318,2007-04-24 06:16:44-04:00,Re: [R] (no subject),trec7,0.0
3712cdeddd246dde8ce666540673c2824b522178659c16f63ded612f311fa6a0,2007-04-24 12:25:48+02:00,Of blain whichever mascotte,trec7,1.0
6b03c648af39f40d13b5651b04351d1e6d60a0b4875765249cb3b01bc83f95e6,2007-04-24 15:56:36+05:30,by [NAME] which [NAME],trec7,1.0
25632f5dcf955b598d71bacde8a96bbc2bf8b4a390730832ffd18308ac986f4c,2007-04-24 12:27:01+02:00,For maysel do corbettsville,trec7,1.0
35ad34061a9a88612f96f208478c063a148b7efe1df81c5f0cc2211c8a5740ea,2007-04-24 12:27:30+02:00,edwards road,trec7,1.0
505eeb27fd6bb3a5008d99def5a2834160db73dd1052a054ba60611b5f8472fe,2007-04-24 18:28:43+08:00,Not himself biscoe,trec7,1.0
6ed302d93b6270d663dc0212d78ec9f67cb7220e274a318796425acf3bd964d1,2007-04-24 16:00:12+05:30,For ourselves dunstable,trec7,1.0
df4bd58fff7584feaa491fa402d62b4bff5da71ebd990e0b5c5d58226ce35a82,2007-04-24 03:32:03-07:00,so no lowndesboro,trec7,1.0
f38817e5f217942525e7be950ab003a02c936152d73d265ee2fba2a844692b27,2007-04-24 11:33:27+01:00,so quint that wendell,trec7,1.0
0020e99f0981b7c8f15b6d55a86a663970cd90fc872a224c9e4e4048f13dabb2,2007-04-24 13:21:50-04:00,[R] problem in tapply command,trec7,0.0
dfd80e5f1b0a9c75c151e83e3521069c24ffea1cf131a10eb4645422c1ddf080,2007-04-24 18:32:59+08:00,I ourselves ninth,trec7,1.0
6561d138443a35900a1a6aa087390e3c08cbe75c729e37dc319609bbdcfe4166,2007-04-24 18:36:06+08:00,With beggs well norborne,trec7,1.0
311182cab52791be6566a8a7cf799e39ee3a0b522434874f0fb8d55091f761d8,2007-04-24 12:34:39+02:00,sideways reveal clear,trec7,1.0
e01ba8b94ea34299f60dc579e4941c41badb0ebb26f42037016f0483799ea36f,2007-04-24 12:37:18+02:00,With saddle which boon,trec7,1.0
7d8833d698956ab24541282a4d61bacc22109dece2bb878cd9ea503e69424907,2007-04-24 19:38:47+09:00,"Management skills include being a strong team player, demonstrated product management skills and the ability to generate new product ideas.",trec7,1.0
2a8c8c1276a3e87714f4d7c24c17fe0d42fd230689ea9e453c4ee56d22a43126,2007-04-24 16:16:31+05:00,Avoid enhancement pills,trec7,1.0
c41d8ca92ed22ac7a89b51969eb88d1b85384dbb1860f1b41cd818bc3388f61d,2007-04-24 06:50:22-04:00,Re: [R] problem in tapply command,trec7,0.0
25926163ad4375e15e75eaf550447520371d643c3d05d8dad27621a3db37c293,2007-04-24 18:52:39+08:00,I who revet,trec7,1.0
0afa01d442cf02e4e1600675520a2c4c5e71649bc99c30a0eeb476f6f4dfe983,2007-04-24 13:52:08+03:00,Re: Request for GR: clarifying the license text licensing /	freeness issue,trec7,0.0
cf55f67b7c703dc38073330efc108f0d524fe16e232ae5cd4956e8e84a6e6f6a,2007-04-24 20:52:26-06:00,Webmaster`s Profit Pak,trec7,1.0
a44ec103e72b4abb64b0392977875cb2bd0c2b8513d50ec1080ae78c3ea063b0,2007-04-24 10:57:46-01:00,"You'll love the new, non-obese you",trec7,1.0
73d1772ea258c5e7e33add2ca81e00c9aac0e40e2fe8f8f9112f1a233dd9717f,2007-04-24 10:58:04-01:00,Losing weight has never been so easy,trec7,1.0
64253e321716b57d836d62c0274e5284c59f2ded69eb6f74798d94f593784de0,2007-04-24 13:02:04+02:00,Or untill albemarle,trec7,1.0
c4c760570b45ce71fbe4be81c1d0e730991871db5fdcbf091dce7fde90db93be,2007-04-24 11:06:38+02:20,re:Introduce special discounts for all our customers,trec7,1.0
5e76beb12dfcc9e9e54265f3a6f0e918d4228b393503349d772fba259708e9e1,2007-04-24 11:03:27-01:00,re:Special offer from our store,trec7,1.0
2daa1ca3cff4073f730587ffa91d54d4a6b0c30fb043df98e5493d4581f274be,2007-04-24 13:07:14+02:00,At or cutbank,trec7,1.0
5cc000ad5e125478ddd307766b958f642fabdc4de9e3d0ed0bce76eb8f012095,2007-04-24 14:09:25+03:00,"[USERNAME], [USERNAME] with the LOWEST prices!",trec7,1.0
0c3ad154ff5aad337c91bcfdf0eff75135c7954974ddfeb18bcd5ad6a8e96d1c,2007-04-24 13:03:36+02:00,Re: [R] problem in [PRODUCT] command,trec7,0.0
f909479f2361e9c5013ee4c585ff02fbb88cab2773aa6024ccaa2943bdaac294,2007-04-24 08:19:18-03:00,"Our soldiers had pillaged the State-owned vodka factory and everyone, it seemed, had a bottle.",trec7,1.0
1d6f7eef4d81d9beb577f655f718884d238fff2a18790c7241780781e8b74c0a,2007-04-24 13:23:31+02:00,But be concoct,trec7,1.0
4702b6dadae78311fc6604a386e30ccdcd9fdf0660c55a043ef3bb2606a600b0,2007-04-24 13:24:46+02:00,I minibike ourselves semantic,trec7,1.0
a040a44f2106de3aaaa24384a38e6facd08dbcff30e12b2b8935695f54f8e06b,2007-04-24 18:25:18+07:00,As till malden,trec7,1.0
a360017c4651854c7a67450a1737951845d9d85bc48ae3134e7934a5db744b30,2007-04-24 16:54:55+05:30,Are promulgate whoever debugging,trec7,1.0
ba2e072e4606f7af6fc873fabed08e8aa9627b2d656b7456989a18169f7cfbde,2007-09-05 11:21:05+01:00,instead net command,trec7,1.0
6b5a1a695108c24291a49ab9af87a408381e5eba6a2a164ad008e5a2763ac871,2007-04-24 13:25:49+02:00,on by mommy,trec7,1.0
0819f24a80d78a4c2fa194665810f623b4960e5775afdce6795c7f5da5b597ab,2007-04-24 13:27:37+02:00,I extravagant this conflagrate,trec7,1.0
69d10819afffbe3f7b09013a245d547a092150e924c69f17167f6ba786f06c42,2007-04-24 19:28:06+08:00,As everything setup,trec7,1.0
eb4c44838e61f5cc65589638489b3ae66185ee78770fab8b5588cfeccc991150,2007-04-24 07:31:19-04:00,Re: [R] How to get LSMEANS from linear mixed model?,trec7,0.0
517b28845b160b2058b5244b072ce2fa325246a1aaa00777bb6003ba28f67969,2007-04-24 13:33:32+02:00,How to sum up values,trec7,0.0
